recency,frequency,monetary_value,r_score,f_score,m_score,rfm_class,total_score,customer_title,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_class,address,postcode,state,country,property_valuation,customer_segment
69.0,4,3168.15,3,4,3,343,10,basic,Male,34,1971-02-19,Financial Services,Mass Customer,1,6.0,51.28512994891769,50,409 Bobwhite Road,2226,NSW,Australia,10,Losing
11.0,3,1783.8,1,4,4,144,9,silver,Male,65,1973-06-13,Financial Services,High Net Worth,1,17.0,48.9715985280124,50,24712 Hazelcrest Lane,3024,VIC,Australia,7,Evasive
40.0,3,673.21,2,4,4,244,10,bronze,Female,2,1985-06-11,Manufacturing,High Net Worth,0,16.0,36.97682793039575,40,3 Canary Center,2040,NSW,Australia,10,Losing
70.0,7,1696.39,3,3,4,334,10,basic,Female,92,1995-11-04,Retail,Mass Customer,1,3.0,26.578257117853397,30,5310 Mosinee Crossing,4151,QLD,Australia,9,Losing
12.0,4,900.0,1,4,4,144,9,silver,Male,98,1992-08-04,Manufacturing,Mass Customer,0,6.0,29.828152735148755,30,13 Basil Lane,2036,NSW,Australia,9,Evasive
20.0,11,3361.84,2,1,3,213,6,bronze,Female,0,1996-10-24,Manufacturing,Mass Customer,0,5.0,25.606300130372475,30,332 Summerview Park,3000,VIC,Australia,8,Recent
64.0,3,665.17,3,4,4,344,11,basic,Male,94,1978-10-29,Manufacturing,Mass Customer,1,8.0,43.594349166286975,40,7435 Monument Road,3807,VIC,Australia,9,Inactive
68.0,6,4067.6400000000003,3,3,3,333,9,basic,Male,17,1978-06-17,Financial Services,High Net Worth,1,7.0,43.961228705223434,40,3 Cody Trail,2010,NSW,Australia,7,Evasive
54.0,8,6856.09,3,1,1,311,5,basic,Female,79,1978-01-28,Property,Mass Customer,0,15.0,44.34453568620182,40,07084 Mallory Center,2428,NSW,Australia,5,Becoming Loyal
3.0,6,1273.08,1,3,4,134,8,silver,Female,21,1976-10-02,Retail,Affluent Customer,1,17.0,45.666944770577274,50,502 John Wall Pass,3199,VIC,Australia,7,High Risk
87.0,7,1234.1299999999999,3,3,4,334,10,basic,Female,66,1991-10-07,Financial Services,Mass Customer,0,5.0,30.655000651259282,30,039 Havey Alley,2220,NSW,Australia,9,Losing
11.0,6,2168.41,1,3,2,132,6,silver,Female,6,1999-06-07,Financial Services,High Net Worth,1,3.0,22.988861031691464,20,0250 Onsgard Center,4034,QLD,Australia,7,Recent
127.0,5,4732.48,4,2,1,421,7,basic,Female,87,1973-12-30,Financial Services,High Net Worth,0,15.0,48.4240171266147,50,121 Anniversary Lane,2200,NSW,Australia,9,Average
14.0,7,2243.1000000000004,1,3,2,132,6,silver,Female,63,1957-11-21,Telecommunications,Mass Customer,1,19.0,64.53112404872809,60,0 Warrior Alley,2021,NSW,Australia,10,Recent
43.0,4,1250.08,2,4,4,244,10,bronze,Female,88,1976-12-25,IT,Affluent Customer,1,21.0,45.43696058199024,50,5323 Chive Avenue,2486,NSW,Australia,7,Losing
4.0,3,311.6099999999999,1,4,4,144,9,silver,Male,23,1976-09-28,Financial Services,Mass Customer,0,4.0,45.67789639860523,50,63663 Darwin Crossing,2565,NSW,Australia,10,Evasive
10.0,8,4886.13,1,1,1,111,3,gold,Male,46,1997-07-19,Retail,Mass Customer,1,1.0,24.872541052499557,20,16 Hansons Hill,2454,NSW,Australia,7,Platinum
16.0,6,2532.4,1,3,2,132,6,silver,Male,27,1970-05-02,Telecommunications,Mass Customer,1,12.0,52.08733670196533,50,64 Quincy Alley,4170,QLD,Australia,9,Recent
25.0,2,3222.44,2,4,3,243,9,bronze,Male,16,1967-02-01,Financial Services,Affluent Customer,0,12.0,55.3344944122537,60,541 Ramsey Alley,3201,VIC,Australia,7,Evasive
52.0,4,2307.21,3,4,2,342,9,basic,Male,87,1978-07-03,IT,Mass Customer,0,21.0,43.91742219311162,40,9890 Macpherson Drive,2224,NSW,Australia,10,Evasive
83.0,1,198.22000000000003,3,4,4,344,11,basic,Female,71,1977-02-16,Financial Services,Mass Customer,1,4.0,45.29185151061985,50,40 Erie Plaza,3138,VIC,Australia,9,Inactive
110.0,2,2133.8799999999997,4,4,2,442,10,basic,Female,76,1978-02-24,Argiculture,Mass Customer,1,15.0,44.270612197013136,40,8 Clarendon Circle,2121,NSW,Australia,11,Losing
14.0,6,1496.7800000000002,1,3,4,134,8,silver,Male,38,1968-06-01,Argiculture,Affluent Customer,0,19.0,54.00387160685728,50,55152 Delaware Park,2151,NSW,Australia,10,High Risk
98.0,5,2601.5900000000006,4,2,2,422,8,basic,Female,53,1986-01-14,Manufacturing,Mass Customer,1,14.0,36.38270210987924,40,09 Mitchell Terrace,2166,NSW,Australia,9,High Risk
77.0,8,3167.89,3,1,3,313,7,basic,Female,56,1975-05-18,Manufacturing,Affluent Customer,1,10.0,47.04411199509249,50,49956 Hovde Crossing,2745,NSW,Australia,9,Average
47.0,7,5155.63,3,3,1,331,7,basic,Male,96,1955-05-11,Health,Mass Customer,0,20.0,67.06368803019247,70,1 Glacier Hill Parkway,2017,NSW,Australia,8,Average
73.0,3,2208.5200000000004,3,4,2,342,9,basic,Male,36,1995-01-20,Property,Mass Customer,0,5.0,27.366774335866086,30,4527 Farmco Place,3155,VIC,Australia,8,Evasive
91.0,4,5170.51,4,4,1,441,9,basic,Male,89,1976-02-16,Health,Affluent Customer,0,22.0,46.293925475177645,50,88 Rutledge Crossing,4215,QLD,Australia,7,Evasive
0.0,7,4539.95,1,3,1,131,5,silver,Male,96,1964-01-12,IT,Mass Customer,1,19.0,58.38999863205287,60,398 Butternut Place,3027,VIC,Australia,7,Becoming Loyal
44.0,6,4344.71,2,3,1,231,6,bronze,Female,67,1968-01-26,Entertainment,Mass Customer,0,11.0,54.35158579674482,50,13 Marcy Alley,3138,VIC,Australia,8,Recent
75.0,3,2072.7200000000003,3,4,2,342,9,basic,Male,36,1967-05-23,Financial Services,Affluent Customer,1,10.0,55.03058673447797,60,62 John Wall Lane,2326,NSW,Australia,1,Evasive
55.0,4,676.9799999999999,3,4,4,344,11,basic,Female,69,1961-12-17,Retail,Affluent Customer,0,5.0,60.45985632933618,60,2346 Dawn Terrace,4655,QLD,Australia,3,Inactive
45.0,6,4681.849999999999,2,3,1,231,6,bronze,Male,55,2001-10-10,Health,Mass Customer,1,1.0,20.6452126337093,20,8 Erie Center,3690,VIC,Australia,2,Recent
24.0,6,2346.62,2,3,2,232,7,bronze,Female,67,1976-11-16,Financial Services,Affluent Customer,0,9.0,45.54373895526279,50,040 Brown Trail,2040,NSW,Australia,12,Average
260.0,3,1801.14,4,4,2,442,10,basic,Male,82,1984-12-30,Health,Mass Customer,0,16.0,37.42310677253488,40,94850 Moland Street,3072,VIC,Australia,9,Losing
29.0,5,4339.76,2,2,1,221,5,bronze,Male,21,1971-09-28,Retail,Mass Customer,1,9.0,50.68005250037323,50,9632 Katie Avenue,4161,QLD,Australia,7,Becoming Loyal
268.0,1,459.46000000000015,4,4,4,444,12,basic,Male,87,1979-11-04,Entertainment,Affluent Customer,1,17.0,42.57858566669424,40,390 Wayridge Plaza,2756,NSW,Australia,9,Lost
145.0,2,1189.1999999999998,4,4,4,444,12,basic,Male,96,1974-06-14,IT,Mass Customer,1,19.0,47.96952456345461,50,55 Gateway Trail,2147,NSW,Australia,9,Lost
9.0,6,5001.0,1,3,1,131,5,silver,Male,39,1976-09-29,Financial Services,High Net Worth,0,6.0,45.67515849159824,50,26 Randy Road,2642,NSW,Australia,2,Becoming Loyal
84.0,4,909.45,3,4,4,344,11,basic,Female,50,1967-10-03,Financial Services,Affluent Customer,0,15.0,54.6664451025485,50,31435 Surrey Court,2074,NSW,Australia,11,Inactive
11.0,8,2059.05,1,1,2,112,4,silver,Male,64,1974-06-19,Health,Mass Customer,0,14.0,47.95583502841967,50,9200 Continental Center,3165,VIC,Australia,10,Very Loyal
68.0,8,5310.299999999999,3,1,1,311,5,basic,Female,2,1976-11-08,Manufacturing,Affluent Customer,1,7.0,45.5656422113187,50,696 Harbort Junction,2196,NSW,Australia,10,Becoming Loyal
18.0,7,1939.7599999999998,1,3,2,132,6,silver,Male,25,1956-01-18,Financial Services,Mass Customer,0,10.0,66.37373546443136,70,71 Hayes Circle,2320,NSW,Australia,7,Recent
63.0,5,1034.6999999999998,3,2,4,324,9,basic,Male,75,1974-05-12,Financial Services,Mass Customer,1,14.0,48.05987549468523,50,6735 Katie Way,2150,NSW,Australia,7,Evasive
116.0,5,1363.1599999999999,4,2,4,424,10,basic,Male,94,1999-07-07,Financial Services,Mass Customer,0,1.0,22.90672382148181,20,7 Kingsford Parkway,3085,VIC,Australia,9,Losing
56.0,2,50.17999999999998,3,4,4,344,11,basic,Male,40,1963-03-01,Financial Services,Mass Customer,0,11.0,59.25791515326823,60,69 Huxley Lane,4205,QLD,Australia,3,Inactive
7.0,8,5673.639999999999,1,1,1,111,3,gold,Female,29,1959-07-08,Financial Services,Affluent Customer,1,12.0,62.90480728657692,60,1 Jenifer Court,4280,QLD,Australia,4,Platinum
188.0,4,2865.0899999999997,4,4,3,443,11,basic,Female,37,1968-09-18,Financial Services,High Net Worth,1,16.0,53.70543974309553,50,2 Gateway Drive,3995,VIC,Australia,2,Inactive
10.0,6,2362.3099999999995,1,3,2,132,6,silver,Female,6,1978-07-04,Property,High Net Worth,0,7.0,43.91468428610463,40,081 Oakridge Street,2519,NSW,Australia,10,Recent
86.0,3,2310.75,3,4,2,342,9,basic,Male,38,1978-03-11,Manufacturing,Mass Customer,0,11.0,44.22954359190831,40,40252 Springs Park,4870,QLD,Australia,9,Evasive
49.0,8,3143.73,3,1,3,313,7,basic,Female,4,1981-03-30,Manufacturing,Mass Customer,0,18.0,41.17677727911612,40,6590 Fremont Avenue,2077,NSW,Australia,8,Average
50.0,7,2929.01,3,3,3,333,9,basic,Female,11,1977-08-04,Health,Mass Customer,0,8.0,44.82914522643879,40,972 Lake View Terrace,3977,VIC,Australia,7,Evasive
3.0,5,2762.32,1,2,2,122,5,silver,Male,83,1976-02-18,Health,High Net Worth,0,14.0,46.28844966116367,50,8 Havey Alley,2031,NSW,Australia,8,Becoming Loyal
101.0,4,3989.35,4,4,3,443,11,basic,Male,66,1997-08-02,Manufacturing,Mass Customer,1,1.0,24.834210354401716,20,05600 Lien Plaza,3796,VIC,Australia,8,Inactive
39.0,5,1001.7500000000005,2,2,4,224,8,bronze,Female,51,1995-11-03,Manufacturing,Mass Customer,0,1.0,26.580995024860385,30,842 Texas Crossing,4130,QLD,Australia,7,High Risk
21.0,7,5655.87,2,3,1,231,6,bronze,Male,61,2000-03-31,Financial Services,Mass Customer,1,1.0,22.172964743608887,20,020 Bartillon Park,2767,NSW,Australia,8,Recent
11.0,8,4083.3599999999997,1,1,3,113,5,silver,Male,74,1994-09-10,Financial Services,Mass Customer,1,2.0,27.72817806078857,30,778 7th Parkway,2071,NSW,Australia,9,Becoming Loyal
34.0,9,3570.0099999999998,2,1,3,213,6,bronze,Female,51,1994-11-26,Health,Mass Customer,1,4.0,27.517359221250455,30,220 American Ash Road,4022,QLD,Australia,6,Recent
75.0,7,2991.0099999999998,3,3,3,333,9,basic,Female,32,1995-03-23,Financial Services,Mass Customer,0,1.0,27.1970241014328,30,41141 Cascade Hill,2075,NSW,Australia,9,Evasive
9.0,4,1732.03,1,4,4,144,9,silver,Female,10,1964-03-28,Manufacturing,Affluent Customer,0,15.0,58.18191769952174,60,182 Homewood Plaza,4053,QLD,Australia,7,Evasive
9.0,5,2023.6899999999998,1,2,2,122,5,silver,Female,80,1988-02-01,Manufacturing,Mass Customer,0,1.0,34.334747668651836,30,96 Hermina Terrace,3024,VIC,Australia,5,Becoming Loyal
35.0,3,2302.94,2,4,2,242,8,bronze,Female,52,1993-06-12,Health,High Net Worth,1,7.0,28.97392574896834,30,68486 Anderson Alley,3083,VIC,Australia,8,High Risk
99.0,7,7666.649999999999,4,3,1,431,8,basic,Female,62,1981-01-15,Financial Services,Affluent Customer,0,13.0,41.37938239763327,40,4 Farragut Center,2065,NSW,Australia,12,High Risk
68.0,5,2122.62,3,2,2,322,7,basic,Female,27,1971-09-26,Telecommunications,Affluent Customer,1,16.0,50.68552831438721,50,7858 Sauthoff Crossing,3079,VIC,Australia,11,Average
68.0,4,2969.7699999999995,3,4,3,343,10,basic,Female,2,1993-01-21,Financial Services,Mass Customer,1,9.0,29.362708543960707,30,050 Monterey Street,4869,QLD,Australia,3,Losing
0.0,4,1236.19,1,4,4,144,9,silver,Male,59,1998-05-08,Manufacturing,Mass Customer,1,1.0,24.070334299451922,20,26710 Express Trail,4390,QLD,Australia,7,Evasive
8.0,11,5564.08,1,1,1,111,3,gold,Female,95,1968-03-12,Manufacturing,Mass Customer,0,8.0,54.22564207442335,50,17 Nevada Drive,2122,NSW,Australia,11,Platinum
216.0,5,1526.81,4,2,4,424,10,basic,Female,38,1976-02-12,Argiculture,Mass Customer,1,22.0,46.3048771032056,50,8200 Dapin Drive,4503,QLD,Australia,4,Losing
27.0,8,2096.27,2,1,2,212,5,bronze,Female,94,1998-01-06,Financial Services,Mass Customer,0,3.0,24.40435895430452,20,423 Mcbride Place,2477,NSW,Australia,7,Becoming Loyal
40.0,8,4304.219999999999,2,1,1,211,4,bronze,Male,53,1972-07-26,Manufacturing,Affluent Customer,0,11.0,49.853204584262706,50,580 Blaine Center,2029,NSW,Australia,10,Very Loyal
111.0,9,4743.610000000001,4,1,1,411,6,basic,Female,59,1959-09-25,Property,High Net Worth,1,11.0,62.68851263302483,60,11 Crescent Oaks Junction,4055,QLD,Australia,8,Recent
51.0,9,4001.52,3,1,3,313,7,basic,Female,67,1996-03-12,Manufacturing,Affluent Customer,0,3.0,26.225067113951877,30,50506 Buhler Terrace,3083,VIC,Australia,8,Average
8.0,7,4805.02,1,3,1,131,5,silver,Male,19,1980-06-19,Health,Mass Customer,1,4.0,41.954342869100856,40,5 Iowa Road,2154,NSW,Australia,11,Becoming Loyal
20.0,4,366.04999999999995,2,4,4,244,10,bronze,Female,43,1973-03-29,Entertainment,Affluent Customer,0,11.0,49.17967946054353,50,97 Sunnyside Junction,3977,VIC,Australia,7,Losing
3.0,6,3386.5699999999997,1,3,3,133,7,silver,Male,37,1995-12-06,Manufacturing,Affluent Customer,0,2.0,26.490644093629765,30,37363 Morning Park,3108,VIC,Australia,7,Average
40.0,7,5814.45,2,3,1,231,6,bronze,Female,36,1964-08-16,Health,Mass Customer,0,13.0,57.79587281153636,60,751 Cordelia Terrace,2880,NSW,Australia,1,Recent
69.0,5,3890.0,3,2,3,323,8,basic,Female,31,1970-02-14,Financial Services,Mass Customer,0,12.0,52.29815554150344,50,864 Scoville Plaza,3029,VIC,Australia,5,High Risk
8.0,13,8903.62,1,1,1,111,3,gold,Female,7,1993-10-10,Financial Services,Mass Customer,1,9.0,28.64537690812972,30,78258 Hanover Plaza,3070,VIC,Australia,10,Platinum
80.0,3,781.4599999999998,3,4,4,344,11,basic,Male,7,1959-01-06,Financial Services,Mass Customer,1,17.0,63.405844268855816,60,44 Service Alley,3023,VIC,Australia,7,Inactive
149.0,2,943.2,4,4,4,444,12,basic,Male,35,1987-04-15,Manufacturing,Mass Customer,1,19.0,35.13421651469248,40,12 Quincy Lane,3141,VIC,Australia,8,Lost
222.0,1,574.6200000000001,4,4,4,444,12,basic,Male,88,1965-05-15,Property,Affluent Customer,1,12.0,57.05116210563549,60,322 Garrison Way,3169,VIC,Australia,9,Lost
176.0,7,3919.85,4,3,3,433,10,basic,Female,94,1964-08-15,Manufacturing,Mass Customer,0,13.0,57.79861071854335,60,225 Dexter Crossing,2527,NSW,Australia,8,Losing
29.0,5,2076.8900000000003,2,2,2,222,6,bronze,Male,23,1977-07-20,Retail,Mass Customer,0,14.0,44.870213831543616,40,8 Rockefeller Lane,2306,NSW,Australia,4,Recent
2.0,6,1768.67,1,3,4,134,8,silver,Female,15,1971-12-06,Health,High Net Worth,0,5.0,50.49113691689102,50,9 Dixon Crossing,3793,VIC,Australia,7,High Risk
7.0,6,3695.15,1,3,3,133,7,silver,Male,34,1979-10-29,Manufacturing,Mass Customer,1,16.0,42.59501310873617,40,7574 Onsgard Drive,4011,QLD,Australia,7,Average
49.0,7,8252.69,3,3,1,331,7,basic,Female,4,1958-03-07,Manufacturing,Affluent Customer,1,14.0,64.2409059059873,60,683 Scoville Park,3168,VIC,Australia,8,Average
163.0,4,1202.87,4,4,4,444,12,basic,Male,24,1973-05-19,Health,Mass Customer,0,7.0,49.04004620318712,50,11 Erie Hill,3915,VIC,Australia,7,Lost
21.0,4,1007.1299999999999,2,4,4,244,10,bronze,Female,24,1959-05-08,Financial Services,Mass Customer,0,13.0,63.07181961400322,60,655 Chive Pass,3083,VIC,Australia,9,Losing
93.0,6,1935.5100000000002,4,3,2,432,9,basic,Male,86,1959-03-27,IT,High Net Worth,0,7.0,63.18681170829674,60,623 Carberry Way,2145,NSW,Australia,8,Evasive
99.0,5,1947.8000000000002,4,2,2,422,8,basic,Female,73,1968-05-20,Financial Services,Mass Customer,1,4.0,54.03672649094114,50,9 Nevada Pass,4007,QLD,Australia,12,High Risk
44.0,8,3802.55,2,1,3,213,6,bronze,Female,0,1985-04-09,Manufacturing,Mass Customer,1,5.0,37.149316071836026,40,3897 Oxford Pass,3350,VIC,Australia,5,Recent
33.0,7,6210.719999999999,2,3,1,231,6,bronze,Female,46,1981-08-23,Manufacturing,Mass Customer,1,14.0,40.777042856095804,40,49 Surrey Pass,2325,NSW,Australia,4,Recent
85.0,6,2762.53,3,3,2,332,8,basic,Male,27,1992-04-16,Argiculture,High Net Worth,1,4.0,30.12932250591749,30,7 Holy Cross Lane,4300,QLD,Australia,5,High Risk
7.0,11,6264.88,1,1,1,111,3,gold,Female,95,1976-08-27,Financial Services,High Net Worth,1,8.0,45.76550942282886,50,11 Mifflin Junction,2193,NSW,Australia,10,Platinum
5.0,3,4031.6500000000005,1,4,3,143,8,silver,Female,42,1990-02-10,Financial Services,High Net Worth,1,7.0,32.30869648348034,30,888 Warrior Avenue,2170,NSW,Australia,8,High Risk
31.0,6,1592.0499999999997,2,3,4,234,9,bronze,Female,8,2001-05-22,Financial Services,Mass Customer,0,1.0,21.03125752169468,20,50602 Katie Lane,4701,QLD,Australia,6,Evasive
12.0,10,7287.87,1,1,1,111,3,gold,Female,76,1986-02-06,Financial Services,Affluent Customer,0,6.0,36.31973024871851,40,7798 Westport Trail,4031,QLD,Australia,9,Platinum
17.0,8,4821.9,1,1,1,111,3,gold,Female,77,1978-12-10,Retail,Mass Customer,1,18.0,43.479357071993455,40,5 Stone Corner Parkway,2093,NSW,Australia,9,Platinum
124.0,3,1938.37,4,4,2,442,10,basic,Female,6,1979-05-30,Telecommunications,High Net Worth,0,11.0,43.011174973798425,40,056 Petterle Drive,4075,QLD,Australia,4,Losing
38.0,6,4363.99,2,3,1,231,6,bronze,Male,6,1975-01-30,Property,Mass Customer,1,5.0,47.339805951847254,50,4591 Del Sol Court,2745,NSW,Australia,8,Recent
1.0,10,4290.8099999999995,1,1,1,111,3,gold,Male,65,1959-10-14,Entertainment,Mass Customer,0,12.0,62.63649239989205,60,2558 Morningstar Center,4221,QLD,Australia,8,Platinum
23.0,5,843.7100000000003,2,2,4,224,8,bronze,Female,37,1981-08-21,Manufacturing,Affluent Customer,0,5.0,40.78251867010978,40,15566 Waxwing Place,2135,NSW,Australia,9,High Risk
23.0,8,4240.240000000001,2,1,1,211,4,bronze,Male,88,1978-08-19,Financial Services,Mass Customer,1,17.0,43.78874056378316,40,8 Marquette Court,2204,NSW,Australia,11,Very Loyal
88.0,7,741.1299999999997,3,3,4,334,10,basic,Male,64,1967-06-02,Health,High Net Worth,0,11.0,55.00320766440809,60,7 Pepper Wood Crossing,3038,VIC,Australia,8,Losing
88.0,6,4449.68,3,3,1,331,7,basic,Male,20,1987-05-30,Property,High Net Worth,1,9.0,35.011010699378,40,04449 Drewry Junction,2869,NSW,Australia,4,Average
132.0,6,4250.46,4,3,1,431,8,basic,Female,93,1986-05-31,Manufacturing,Mass Customer,0,20.0,36.007608849921816,40,14860 Clove Drive,3175,VIC,Australia,5,High Risk
122.0,5,2201.06,4,2,2,422,8,basic,Male,47,1957-04-12,Financial Services,Mass Customer,1,5.0,65.14167731128653,70,54 Bonner Drive,3068,VIC,Australia,10,High Risk
90.0,4,1783.1399999999999,4,4,4,444,12,basic,Female,21,1986-04-18,Property,High Net Worth,1,16.0,36.125338851222324,40,563 Sundown Point,2226,NSW,Australia,10,Lost
65.0,7,6133.65,3,3,1,331,7,basic,Female,72,1978-05-17,Entertainment,Mass Customer,0,11.0,44.04610382244008,40,8551 Mayfield Court,3175,VIC,Australia,12,Average
30.0,5,1519.3999999999999,2,2,4,224,8,bronze,Female,44,1973-04-26,Financial Services,Mass Customer,1,18.0,49.10301806434785,50,6030 South Drive,2120,NSW,Australia,10,High Risk
4.0,4,1581.0500000000002,1,4,4,144,9,silver,Female,24,1975-10-22,Manufacturing,Mass Customer,0,6.0,46.6142605949953,50,7917 Norway Maple Way,2074,NSW,Australia,11,Evasive
22.0,5,3216.13,2,2,3,223,7,bronze,Male,66,1982-06-22,Financial Services,Affluent Customer,0,9.0,39.947457032978285,40,31601 Birchwood Court,4105,QLD,Australia,8,Average
297.0,1,690.49,4,4,4,444,12,basic,Male,55,1959-02-18,Financial Services,Mass Customer,0,14.0,63.28811426755531,60,07803 Dexter Pass,2170,NSW,Australia,9,Lost
134.0,8,6881.08,4,1,1,411,6,basic,Female,49,1987-05-02,Financial Services,Mass Customer,1,21.0,35.08767209557368,40,9 Hallows Circle,2113,NSW,Australia,11,Recent
16.0,4,2504.2799999999997,1,4,2,142,7,silver,Female,8,1959-04-24,Health,High Net Worth,0,13.0,63.110150312101055,60,011 Lotheville Junction,2099,NSW,Australia,10,Average
44.0,6,4368.410000000001,2,3,1,231,6,bronze,Female,46,1979-01-15,Property,Mass Customer,1,6.0,43.38079241974187,40,60 Cordelia Parkway,2759,NSW,Australia,8,Recent
278.0,6,2969.04,4,3,3,433,10,basic,Female,98,1991-08-28,Retail,Affluent Customer,0,2.0,30.764516931538825,30,34748 Charing Cross Point,3057,VIC,Australia,10,Losing
19.0,6,3092.1400000000003,2,3,3,233,8,bronze,Male,51,1986-12-30,Health,Affluent Customer,1,9.0,35.42443465743327,40,2094 Bunting Junction,3059,VIC,Australia,9,High Risk
9.0,11,5817.4400000000005,1,1,1,111,3,gold,Male,23,1961-06-02,Entertainment,Mass Customer,0,20.0,61.00196191671991,60,1 Fairview Park,3977,VIC,Australia,7,Platinum
69.0,5,3476.23,3,2,3,323,8,basic,Male,43,1978-01-04,Property,Mass Customer,0,12.0,44.41024545436955,40,8107 Coolidge Pass,2075,NSW,Australia,12,High Risk
2.0,8,6520.130000000001,1,1,1,111,3,gold,Male,22,1962-09-18,Manufacturing,High Net Worth,1,18.0,59.70693190241434,60,4171 Beilfuss Street,3153,VIC,Australia,8,Platinum
46.0,4,2199.04,3,4,2,342,9,basic,Female,33,1956-01-21,Manufacturing,Mass Customer,0,13.0,66.3655217434104,70,48333 Waywood Road,2113,NSW,Australia,11,Evasive
301.0,1,15.080000000000005,4,4,4,444,12,basic,Male,71,1973-04-09,Retail,Affluent Customer,1,3.0,49.14956248346666,50,6 Golf Center,2042,NSW,Australia,10,Lost
62.0,4,2826.8900000000003,3,4,3,343,10,basic,Female,90,1986-06-26,Manufacturing,Affluent Customer,0,6.0,35.93642326774012,40,9 Fisk Point,3350,VIC,Australia,4,Losing
19.0,8,5246.61,2,1,1,211,4,bronze,Male,14,1964-05-26,Retail,High Net Worth,1,9.0,58.02038118610942,60,133 Quincy Avenue,3810,VIC,Australia,4,Very Loyal
64.0,11,4920.72,3,1,1,311,5,basic,Female,78,1974-11-11,Financial Services,Affluent Customer,1,17.0,47.55883851240633,50,85 Carioca Drive,2154,NSW,Australia,11,Becoming Loyal
58.0,6,1521.43,3,3,4,334,10,basic,Male,39,1975-04-26,Manufacturing,Mass Customer,0,13.0,47.104345949246245,50,50 Declaration Junction,3213,VIC,Australia,6,Losing
30.0,5,2747.5699999999997,2,2,2,222,6,bronze,Female,27,1980-04-10,Manufacturing,Affluent Customer,1,12.0,42.14599635959006,40,402 Clyde Gallagher Terrace,3153,VIC,Australia,6,Recent
15.0,6,3936.4400000000005,1,3,3,133,7,silver,Male,47,1961-05-22,Retail,Mass Customer,0,14.0,61.03207889379678,60,08 Upham Place,2176,NSW,Australia,9,Average
20.0,4,1428.2199999999998,2,4,4,244,10,bronze,Male,17,1956-10-30,Financial Services,Affluent Customer,0,19.0,65.59069406043264,70,6406 Parkside Hill,2017,NSW,Australia,9,Losing
20.0,5,2547.0099999999998,2,2,2,222,6,bronze,Male,51,1967-02-02,Telecommunications,Affluent Customer,1,11.0,55.33175650524671,60,5 Larry Terrace,3130,VIC,Australia,10,Recent
39.0,2,124.78999999999999,2,4,4,244,10,bronze,Male,25,1977-02-16,Health,Mass Customer,1,11.0,45.29185151061985,50,873 Ludington Plaza,2204,NSW,Australia,10,Losing
40.0,5,3473.13,2,2,3,223,7,bronze,Male,50,1991-05-17,Financial Services,Mass Customer,0,7.0,31.04652135325864,30,518 Donald Street,2170,NSW,Australia,9,Average
16.0,5,4311.990000000001,1,2,1,121,4,silver,Female,96,1978-09-02,Health,High Net Worth,0,14.0,43.75040986568532,40,1172 Mesta Center,4740,QLD,Australia,2,Very Loyal
67.0,3,953.15,3,4,4,344,11,basic,Female,5,1979-05-20,Financial Services,Mass Customer,1,14.0,43.03855404386831,40,7216 American Ash Place,2062,NSW,Australia,12,Inactive
51.0,5,3121.04,3,2,3,323,8,basic,Female,83,1961-10-29,Property,Affluent Customer,1,12.0,60.59401377267862,60,43 Eagle Crest Parkway,2295,NSW,Australia,8,High Risk
65.0,4,1705.3899999999999,3,4,4,344,11,basic,Female,57,1979-12-21,Manufacturing,Mass Customer,1,8.0,42.449904037365776,40,4 Tomscot Alley,4343,QLD,Australia,7,Inactive
54.0,6,2082.46,3,3,2,332,8,basic,Female,10,1995-03-15,Property,High Net Worth,1,5.0,27.218927357488706,30,81 Westerfield Point,2768,NSW,Australia,10,High Risk
58.0,6,2561.12,3,3,2,332,8,basic,Female,50,1972-10-31,Financial Services,Mass Customer,1,12.0,49.58762760458482,50,257 Ruskin Crossing,2200,NSW,Australia,10,High Risk
1.0,7,4892.17,1,3,1,131,5,silver,Female,77,1994-09-08,Property,Mass Customer,1,5.0,27.733653874802545,30,6 North Court,3862,VIC,Australia,7,Becoming Loyal
87.0,4,1213.31,3,4,4,344,11,basic,Male,35,1970-07-08,Financial Services,Mass Customer,1,11.0,51.9038969324971,50,64 Nancy Plaza,3137,VIC,Australia,7,Inactive
151.0,4,3633.95,4,4,3,443,11,basic,Male,37,1962-02-07,Manufacturing,High Net Worth,1,19.0,60.31748516497278,60,2 Donald Crossing,2880,NSW,Australia,1,Inactive
22.0,7,2464.6099999999997,2,3,2,232,7,bronze,Female,67,1966-04-04,Financial Services,Affluent Customer,1,19.0,56.164080235371216,60,88389 Schiller Drive,3029,VIC,Australia,7,Average
137.0,10,2739.5,4,1,2,412,7,basic,Female,16,1994-06-02,Manufacturing,High Net Worth,0,6.0,28.00196876148742,30,88 Michigan Junction,3109,VIC,Australia,10,Average
190.0,3,1142.75,4,4,4,444,12,basic,Male,99,1973-03-01,Health,High Net Worth,0,8.0,49.25634085673921,50,15991 Saint Paul Road,4213,QLD,Australia,7,Lost
31.0,7,2986.9599999999996,2,3,3,233,8,bronze,Male,32,1973-07-11,Health,Mass Customer,1,10.0,48.894937131816725,50,4 Mayfield Center,3155,VIC,Australia,9,High Risk
