recency,frequency,monetary_value,r_score,f_score,m_score,rfm_class,total_score,customer_title,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_class,address,postcode,state,country,property_valuation,customer_segment
1.0,6,2772.3099999999995,1,3,2,132,6,silver,Male,91,1968-04-11,Health,High Net Worth,1,16.0,54.143504864213696,50,03 Old Shore Terrace,4078,QLD,Australia,7,Recent
17.0,6,2623.56,1,3,2,132,6,silver,Male,54,1961-07-06,IT,Mass Customer,1,19.0,60.908873078482294,60,248 School Park,3156,VIC,Australia,8,Recent
17.0,6,2187.0900000000006,1,3,2,132,6,silver,Male,34,1986-08-08,Property,Mass Customer,0,13.0,35.81869326643961,40,2 Northridge Street,2508,NSW,Australia,10,Recent
13.0,6,2600.44,1,3,2,132,6,silver,Male,0,1967-05-01,Health,High Net Worth,1,5.0,55.090820688631716,60,909 Browning Crossing,3013,VIC,Australia,10,Recent
3.0,6,2098.59,1,3,2,132,6,silver,Female,4,1989-11-14,Property,High Net Worth,0,17.0,32.54963230009533,30,2 Hoffman Way,2212,NSW,Australia,9,Recent
3.0,7,2487.2300000000005,1,3,2,132,6,silver,Male,92,1974-05-09,Retail,Affluent Customer,1,17.0,48.068089215706195,50,5 Lotheville Parkway,2760,NSW,Australia,8,Recent
18.0,6,2774.48,1,3,2,132,6,silver,Female,32,1988-11-17,Financial Services,Mass Customer,1,7.0,33.540754636625174,30,24649 Kennedy Street,2114,NSW,Australia,8,Recent
13.0,7,1825.8299999999997,1,3,2,132,6,silver,Female,1,1975-12-16,Manufacturing,Mass Customer,1,6.0,46.46367570961093,50,11606 Myrtle Street,2207,NSW,Australia,8,Recent
7.0,6,2244.1899999999996,1,3,2,132,6,silver,Female,55,1978-09-18,Manufacturing,Mass Customer,1,17.0,43.706603353573506,40,76 Hanson Junction,2147,NSW,Australia,9,Recent
6.0,6,2008.23,1,3,2,132,6,silver,Female,67,1968-09-07,Financial Services,Affluent Customer,1,10.0,53.735556720172404,50,1 Merrick Parkway,2830,NSW,Australia,2,Recent
9.0,7,1890.5700000000002,1,3,2,132,6,silver,Male,22,2001-12-19,Retail,Mass Customer,0,1.0,20.453559143220104,20,0 Golf Lane,2120,NSW,Australia,11,Recent
18.0,7,1939.7599999999998,1,3,2,132,6,silver,Male,25,1956-01-18,Financial Services,Mass Customer,0,10.0,66.37373546443136,70,71 Hayes Circle,2320,NSW,Australia,7,Recent
4.0,7,2118.1800000000003,1,3,2,132,6,silver,Female,63,1979-12-09,Manufacturing,High Net Worth,0,16.0,42.482758921449644,40,603 Kenwood Avenue,2070,NSW,Australia,11,Recent
11.0,7,2348.66,1,3,2,132,6,silver,Male,54,1988-09-12,Manufacturing,Affluent Customer,1,6.0,33.721456499086415,30,35386 Mockingbird Road,3749,VIC,Australia,4,Recent
16.0,6,2638.9199999999996,1,3,2,132,6,silver,Male,60,1999-11-26,IT,Mass Customer,1,3.0,22.51794102648944,20,2038 Esker Road,2650,NSW,Australia,4,Recent
18.0,7,1813.87,1,3,2,132,6,silver,Female,80,1971-07-12,Financial Services,Mass Customer,1,10.0,50.89360924691834,50,24 Helena Alley,2566,NSW,Australia,9,Recent
10.0,6,2362.3099999999995,1,3,2,132,6,silver,Female,6,1978-07-04,Property,High Net Worth,0,7.0,43.91468428610463,40,081 Oakridge Street,2519,NSW,Australia,10,Recent
6.0,6,2580.59,1,3,2,132,6,silver,Female,5,1992-12-18,Property,High Net Worth,0,10.0,29.455797382198316,30,11 Dunning Pass,2219,NSW,Australia,10,Recent
18.0,6,2615.46,1,3,2,132,6,silver,Female,44,1967-10-02,Manufacturing,Affluent Customer,0,15.0,54.66918300955549,50,75 Westerfield Park,4570,QLD,Australia,1,Recent
14.0,6,2715.28,1,3,2,132,6,silver,Female,23,1974-11-08,Manufacturing,High Net Worth,0,20.0,47.5670522334273,50,00976 Sundown Lane,2428,NSW,Australia,3,Recent
14.0,6,2539.71,1,3,2,132,6,silver,Female,40,1972-12-05,Health,Affluent Customer,0,8.0,49.49180085934022,50,13 Buhler Plaza,2576,NSW,Australia,8,Recent
14.0,7,2621.55,1,3,2,132,6,silver,Male,23,2000-07-31,Financial Services,Affluent Customer,0,1.0,21.83894008875629,20,5 Moose Road,3977,VIC,Australia,8,Recent
14.0,6,2946.420000000001,1,3,3,133,7,silver,Female,34,1997-08-01,Telecommunications,Affluent Customer,1,5.0,24.836948261408704,20,1605 Northfield Junction,2158,NSW,Australia,11,Average
2.0,7,4054.25,1,3,3,133,7,silver,Female,27,1995-05-03,Health,High Net Worth,1,5.0,27.08476991414627,30,739 Elmside Way,3074,VIC,Australia,8,Average
3.0,6,2882.84,1,3,3,133,7,silver,Male,40,1977-09-21,Manufacturing,Affluent Customer,0,7.0,44.69772569010334,40,31186 Hoard Junction,2015,NSW,Australia,12,Average
10.0,7,3899.78,1,3,3,133,7,silver,Female,23,1978-06-05,Financial Services,High Net Worth,0,12.0,43.994083589307294,40,299 Pine View Parkway,3121,VIC,Australia,12,Average
15.0,6,3936.4400000000005,1,3,3,133,7,silver,Male,47,1961-05-22,Retail,Mass Customer,0,14.0,61.03207889379678,60,08 Upham Place,2176,NSW,Australia,9,Average
17.0,7,2853.1800000000003,1,3,3,133,7,silver,Female,35,1978-01-30,Manufacturing,Mass Customer,0,15.0,44.339059872187846,40,04 Namekagon Pass,2326,NSW,Australia,3,Average
3.0,6,3386.5699999999997,1,3,3,133,7,silver,Male,37,1995-12-06,Manufacturing,Affluent Customer,0,2.0,26.490644093629765,30,37363 Morning Park,3108,VIC,Australia,7,Average
2.0,6,3922.29,1,3,3,133,7,silver,Female,71,1986-04-25,Manufacturing,High Net Worth,0,11.0,36.106173502173405,40,35 Debra Way,3201,VIC,Australia,6,Average
1.0,6,2957.85,1,3,3,133,7,silver,Male,69,1988-04-24,Retail,Mass Customer,0,22.0,34.10750138707179,30,01 Weeping Birch Plaza,2640,NSW,Australia,4,Average
6.0,7,3815.93,1,3,3,133,7,silver,Female,8,1997-05-27,Financial Services,Mass Customer,0,2.0,25.017650123869945,30,414 Kensington Lane,3076,VIC,Australia,8,Average
9.0,7,3434.3799999999997,1,3,3,133,7,silver,Female,96,1994-10-30,Manufacturing,Affluent Customer,1,7.0,27.591282710439142,30,08731 Coleman Lane,3352,VIC,Australia,6,Average
5.0,6,4047.83,1,3,3,133,7,silver,Female,41,1978-08-20,Manufacturing,High Net Worth,0,17.0,43.78600265677617,40,3984 Clove Street,3192,VIC,Australia,10,Average
2.0,6,3362.55,1,3,3,133,7,silver,Female,29,1997-12-24,Entertainment,High Net Worth,1,2.0,24.439951745395373,20,94181 South Park,3264,VIC,Australia,1,Average
6.0,7,3889.18,1,3,3,133,7,silver,Female,89,1988-11-08,Retail,High Net Worth,1,21.0,33.56539579968807,30,9 Onsgard Court,3170,VIC,Australia,9,Average
0.0,7,3766.3500000000004,1,3,3,133,7,silver,Female,82,1980-10-22,Financial Services,High Net Worth,0,14.0,41.61210449322729,40,0 Graedel Drive,4817,QLD,Australia,4,Average
18.0,6,2828.17,1,3,3,133,7,silver,Male,52,1969-06-02,Financial Services,High Net Worth,0,15.0,53.001797642299486,50,096 Anniversary Point,2030,NSW,Australia,12,Average
7.0,6,3695.15,1,3,3,133,7,silver,Male,34,1979-10-29,Manufacturing,Mass Customer,1,16.0,42.59501310873617,40,7574 Onsgard Drive,4011,QLD,Australia,7,Average
9.0,7,3828.74,1,3,3,133,7,silver,Male,34,1985-02-14,Financial Services,Affluent Customer,0,16.0,37.297163050213406,40,3 Crest Line Plaza,2223,NSW,Australia,10,Average
1.0,7,2903.17,1,3,3,133,7,silver,Female,38,1979-12-07,Health,Affluent Customer,1,19.0,42.48823473546362,40,73637 Nancy Street,2469,NSW,Australia,1,Average
12.0,6,3777.53,1,3,3,133,7,silver,Female,31,1979-11-09,Health,Mass Customer,0,11.0,42.564896131659296,40,4033 Hermina Road,2304,NSW,Australia,7,Average
12.0,6,3666.9399999999996,1,3,3,133,7,silver,Female,68,1966-04-27,Health,High Net Worth,0,15.0,56.101108374210476,60,7714 Heffernan Circle,3130,VIC,Australia,8,Average
4.0,6,2901.9700000000003,1,3,3,133,7,silver,Female,75,1965-06-13,Financial Services,Mass Customer,0,8.0,56.97176280243282,60,4889 Tomscot Park,2093,NSW,Australia,11,Average
9.0,7,3125.4400000000005,1,3,3,133,7,silver,Male,2,1969-10-09,Financial Services,Mass Customer,1,14.0,52.64860763839797,50,59 Prentice Lane,4551,QLD,Australia,7,Average
13.0,6,2991.52,1,3,3,133,7,silver,Female,68,1978-01-30,Property,High Net Worth,1,9.0,44.339059872187846,40,1041 Center Road,2155,NSW,Australia,10,Average
13.0,7,2934.7599999999998,1,3,3,133,7,silver,Female,46,2000-10-11,Manufacturing,High Net Worth,1,1.0,21.641810784253117,20,93 Lakeland Court,3810,VIC,Australia,6,Average
4.0,7,2880.1,1,3,3,133,7,silver,Female,86,1980-08-28,Financial Services,Affluent Customer,1,17.0,41.76268937861166,40,352 Bonner Crossing,3084,VIC,Australia,8,Average
5.0,7,3162.37,1,3,3,133,7,silver,Male,48,1981-08-20,Property,High Net Worth,1,8.0,40.78525657711677,40,46 Dawn Way,2340,NSW,Australia,5,Average
10.0,6,3581.0000000000005,1,3,3,133,7,silver,Male,15,1966-02-23,Health,Affluent Customer,1,5.0,56.27359651565075,60,38 Main Park,3188,VIC,Australia,8,Average
10.0,7,3270.6099999999997,1,3,3,133,7,silver,Female,67,1968-08-19,Manufacturing,High Net Worth,0,16.0,53.78757695330519,50,387 Pawling Drive,2580,NSW,Australia,4,Average
14.0,6,3065.02,1,3,3,133,7,silver,Male,53,1981-08-20,Financial Services,Affluent Customer,0,13.0,40.78525657711677,40,778 Cambridge Street,4209,QLD,Australia,4,Average
11.0,7,4065.3499999999995,1,3,3,133,7,silver,Female,16,1971-09-17,Argiculture,Affluent Customer,0,14.0,50.71016947745011,50,216 Barnett Junction,4120,QLD,Australia,8,Average
9.0,7,3632.1800000000003,1,3,3,133,7,silver,Female,21,1969-05-19,Retail,Affluent Customer,1,18.0,53.040128340397324,50,671 American Ash Way,2365,NSW,Australia,2,Average
3.0,6,3277.86,1,3,3,133,7,silver,Female,47,1998-04-24,Financial Services,Mass Customer,0,3.0,24.108664997549763,20,967 Farmco Road,2880,NSW,Australia,1,Average
8.0,7,3816.4300000000003,1,3,3,133,7,silver,Female,52,1977-11-01,Manufacturing,Mass Customer,0,9.0,44.585471502816816,40,149 Browning Terrace,2343,NSW,Australia,2,Average
5.0,6,4017.66,1,3,3,133,7,silver,Female,58,1980-10-25,Manufacturing,High Net Worth,1,11.0,41.60389077220633,40,97 Waxwing Terrace,4217,QLD,Australia,10,Average
4.0,7,3933.79,1,3,3,133,7,silver,Male,60,1960-10-14,Property,Mass Customer,1,8.0,61.634418435334254,60,9 Macpherson Avenue,2527,NSW,Australia,8,Average
18.0,7,3471.0700000000006,1,3,3,133,7,silver,Male,53,1961-10-08,Financial Services,High Net Worth,1,19.0,60.65150981982538,60,02181 Starling Trail,3015,VIC,Australia,10,Average
9.0,7,3235.99,1,3,3,133,7,silver,Female,24,1974-02-21,Entertainment,High Net Worth,0,15.0,48.27890805524431,50,536 Crowley Crossing,2167,NSW,Australia,7,Average
16.0,7,3800.0299999999997,1,3,3,133,7,silver,Male,13,1979-12-10,Financial Services,Mass Customer,0,16.0,42.48002101444265,40,0 Erie Lane,4405,QLD,Australia,1,Average
14.0,6,3338.3399999999997,1,3,3,133,7,silver,Female,19,1971-09-28,Manufacturing,High Net Worth,1,14.0,50.68005250037323,50,1 Red Cloud Street,2770,NSW,Australia,8,Average
8.0,7,3547.68,1,3,3,133,7,silver,Male,80,1979-12-13,Property,Mass Customer,1,13.0,42.47180729342168,40,3567 Northfield Lane,2430,NSW,Australia,5,Average
17.0,7,3689.3499999999995,1,3,3,133,7,silver,Female,55,1977-12-03,Argiculture,Mass Customer,1,15.0,44.49785847859318,40,3 Cordelia Plaza,2153,NSW,Australia,10,Average
15.0,6,3082.9000000000005,1,3,3,133,7,silver,Female,57,1959-07-16,Financial Services,Affluent Customer,1,16.0,62.88290403052101,60,41205 Straubel Place,4305,QLD,Australia,4,Average
14.0,6,3864.46,1,3,3,133,7,silver,Male,62,1966-06-23,Financial Services,Affluent Customer,1,11.0,55.94504767481213,60,59531 Barnett Pass,3352,VIC,Australia,4,Average
7.0,7,3500.7400000000007,1,3,3,133,7,silver,Female,10,1966-08-17,Financial Services,Mass Customer,1,4.0,55.79446278942776,60,889 Straubel Way,4055,QLD,Australia,6,Average
5.0,6,2943.88,1,3,3,133,7,silver,Male,33,1957-01-21,Retail,Mass Customer,1,12.0,65.3634477788526,70,1411 Jenifer Center,4670,QLD,Australia,3,Average
16.0,7,3672.1499999999996,1,3,3,133,7,silver,Male,19,2000-08-11,Manufacturing,Affluent Customer,0,2.0,21.808823111679416,20,25578 Mayfield Drive,2099,NSW,Australia,10,Average
14.0,6,2997.5600000000004,1,3,3,133,7,silver,Male,78,1954-11-29,Argiculture,High Net Worth,0,19.0,67.50996687233159,70,21 South Avenue,2076,NSW,Australia,11,Average
18.0,6,3350.1400000000003,1,3,3,133,7,silver,Male,32,1986-04-05,Manufacturing,Mass Customer,1,12.0,36.16093164231317,40,5 Anhalt Court,3122,VIC,Australia,7,Average
17.0,7,3107.24,1,3,3,133,7,silver,Male,67,1962-01-28,Manufacturing,High Net Worth,1,20.0,60.344864235042664,60,40923 Truax Drive,2208,NSW,Australia,10,Average
12.0,7,3987.65,1,3,3,133,7,silver,Female,19,1974-06-15,Health,High Net Worth,0,20.0,47.966786656447624,50,77196 West Crossing,2166,NSW,Australia,8,Average
16.0,6,4116.13,1,3,3,133,7,silver,Female,0,1987-06-26,Manufacturing,High Net Worth,1,11.0,34.93708721018931,30,18652 Springs Plaza,2259,NSW,Australia,7,Average
17.0,6,3186.63,1,3,3,133,7,silver,Male,70,1987-12-22,Manufacturing,Mass Customer,1,13.0,34.44700185593837,30,990 Kensington Park,3796,VIC,Australia,8,Average
6.0,6,3423.12,1,3,3,133,7,silver,Female,57,1973-03-29,IT,Affluent Customer,0,18.0,49.17967946054353,50,6418 Jenna Trail,2640,NSW,Australia,4,Average
11.0,6,3329.9700000000003,1,3,3,133,7,silver,Female,96,1976-09-30,Financial Services,Affluent Customer,0,11.0,45.67242058459125,50,18264 Maryland Way,4217,QLD,Australia,9,Average
4.0,6,3488.7900000000004,1,3,3,133,7,silver,Female,54,1976-03-27,Financial Services,Affluent Customer,1,14.0,46.1844091948981,50,3469 Service Road,2770,NSW,Australia,5,Average
13.0,7,3847.65,1,3,3,133,7,silver,Female,57,1987-07-12,Financial Services,High Net Worth,0,8.0,34.89328069807749,30,1 Dayton Park,2767,NSW,Australia,9,Average
5.0,6,2799.2599999999998,1,3,3,133,7,silver,Female,43,1998-09-24,Health,Mass Customer,0,3.0,23.68976522548052,20,42 Oxford Circle,2220,NSW,Australia,11,Average
12.0,7,3677.0,1,3,3,133,7,silver,Female,87,1976-09-08,Manufacturing,High Net Worth,0,10.0,45.732654538745,50,6 Hallows Pass,2118,NSW,Australia,11,Average
5.0,6,3216.01,1,3,3,133,7,silver,Female,40,1982-05-13,Health,High Net Worth,1,17.0,40.05697331325782,40,91 Jay Drive,2560,NSW,Australia,7,Average
3.0,7,2924.4799999999996,1,3,3,133,7,silver,Female,87,1997-08-06,Financial Services,Affluent Customer,1,4.0,24.823258726373762,20,0046 Grim Pass,2148,NSW,Australia,7,Average
14.0,6,3131.5100000000007,1,3,3,133,7,silver,Male,81,1957-02-25,Financial Services,Affluent Customer,1,7.0,65.267621033608,70,953 Del Sol Point,3630,VIC,Australia,4,Average
1.0,7,2912.65,1,3,3,133,7,silver,Male,63,1988-10-01,Financial Services,Mass Customer,1,9.0,33.66943626595363,30,94 Anhalt Way,3139,VIC,Australia,7,Average
1.0,6,3692.0900000000006,1,3,3,133,7,silver,Male,2,1967-12-03,Financial Services,Affluent Customer,0,17.0,54.4994327751222,50,6236 Summerview Terrace,2110,NSW,Australia,12,Average
18.0,6,3865.68,1,3,3,133,7,silver,Female,14,1980-03-10,Manufacturing,Mass Customer,0,14.0,42.2308714768067,40,51 Crescent Oaks Parkway,2761,NSW,Australia,8,Average
3.0,6,2827.66,1,3,3,133,7,silver,Female,27,1972-10-26,Financial Services,Mass Customer,1,10.0,49.60131713961976,50,305 Vera Lane,2165,NSW,Australia,8,Average
16.0,7,3627.4799999999996,1,3,3,133,7,silver,Female,30,1988-03-01,Manufacturing,Mass Customer,1,6.0,34.25534836544917,30,44778 Bellgrove Crossing,3205,VIC,Australia,10,Average
17.0,6,3903.5699999999993,1,3,3,133,7,silver,Female,77,1981-05-26,Manufacturing,Affluent Customer,0,8.0,41.02071657971778,40,881 Debs Center,4051,QLD,Australia,8,Average
0.0,6,3260.3199999999997,1,3,3,133,7,silver,Female,31,1986-02-02,Financial Services,High Net Worth,0,3.0,36.33068187674646,40,06 Declaration Hill,3184,VIC,Australia,11,Average
12.0,7,3263.7000000000003,1,3,3,133,7,silver,Female,12,1959-10-12,Manufacturing,Affluent Customer,1,5.0,62.641968213906026,60,2364 Dovetail Way,3048,VIC,Australia,6,Average
12.0,6,3040.0600000000004,1,3,3,133,7,silver,Male,30,1990-02-13,Property,High Net Worth,0,20.0,32.300482762459374,30,4 Northridge Center,2076,NSW,Australia,11,Average
1.0,7,3512.72,1,3,3,133,7,silver,Male,62,1995-12-04,Financial Services,High Net Worth,1,8.0,26.49611990764374,30,04 Gulseth Plaza,2528,NSW,Australia,8,Average
5.0,6,3597.45,1,3,3,133,7,silver,Female,84,1975-01-11,IT,Mass Customer,1,7.0,47.39182618498003,50,62 Elka Terrace,2430,NSW,Australia,3,Average
1.0,7,4067.65,1,3,3,133,7,silver,Female,53,1974-11-15,Health,Mass Customer,0,11.0,47.54788688437838,50,923 Westerfield Junction,2065,NSW,Australia,10,Average
1.0,7,3605.39,1,3,3,133,7,silver,Male,40,1992-12-05,Financial Services,High Net Worth,0,9.0,29.49139017328917,30,12 Express Pass,2340,NSW,Australia,2,Average
8.0,6,812.72,1,3,4,134,8,silver,Male,25,1959-02-10,Retail,High Net Worth,1,5.0,63.310017523611215,60,4535 Daystar Parkway,2072,NSW,Australia,12,High Risk
4.0,7,1604.2299999999998,1,3,4,134,8,silver,Male,15,1960-11-27,Financial Services,Mass Customer,0,11.0,61.51395052702676,60,63 International Drive,4165,QLD,Australia,7,High Risk
18.0,6,1455.3799999999999,1,3,4,134,8,silver,Female,23,1998-03-19,Health,Mass Customer,0,2.0,24.20722964980135,20,894 Maple Wood Drive,2251,NSW,Australia,10,High Risk
5.0,6,1658.4500000000003,1,3,4,134,8,silver,Female,8,1955-10-11,Telecommunications,Mass Customer,1,18.0,66.64478825812321,70,12764 Raven Plaza,4020,QLD,Australia,7,High Risk
3.0,7,1733.7900000000004,1,3,4,134,8,silver,Male,22,1994-09-30,Financial Services,Affluent Customer,0,3.0,27.673419920648797,30,771 Sugar Way,2076,NSW,Australia,11,High Risk
9.0,7,1500.4900000000002,1,3,4,134,8,silver,Male,75,1995-09-25,Health,High Net Worth,1,14.0,26.687773398132936,30,94219 Buell Circle,2020,NSW,Australia,9,High Risk
4.0,6,1008.7100000000002,1,3,4,134,8,silver,Female,47,1977-12-09,Health,Mass Customer,1,9.0,44.48143103655125,40,1826 Hazelcrest Park,3087,VIC,Australia,9,High Risk
2.0,6,1768.67,1,3,4,134,8,silver,Female,15,1971-12-06,Health,High Net Worth,0,5.0,50.49113691689102,50,9 Dixon Crossing,3793,VIC,Australia,7,High Risk
3.0,6,1107.9499999999998,1,3,4,134,8,silver,Female,47,1990-03-25,Financial Services,Mass Customer,0,22.0,32.19096648217984,30,370 Portage Parkway,3125,VIC,Australia,8,High Risk
11.0,6,1629.25,1,3,4,134,8,silver,Male,76,1971-03-17,Property,High Net Worth,1,15.0,51.213944366735994,50,5649 Crest Line Place,4455,QLD,Australia,2,High Risk
13.0,6,1108.1999999999998,1,3,4,134,8,silver,Female,30,1997-09-25,Health,Mass Customer,0,1.0,24.686363376024335,20,22619 Schurz Street,2321,NSW,Australia,4,High Risk
2.0,7,1764.8500000000001,1,3,4,134,8,silver,Female,16,1971-10-28,Argiculture,Mass Customer,1,6.0,50.59791529016358,50,4 5th Circle,2800,NSW,Australia,2,High Risk
10.0,6,1246.11,1,3,4,134,8,silver,Male,55,1966-04-24,Manufacturing,Mass Customer,0,15.0,56.10932209523144,60,1 Monica Street,2100,NSW,Australia,9,High Risk
13.0,6,1710.28,1,3,4,134,8,silver,Female,9,1975-01-27,Financial Services,High Net Worth,0,18.0,47.34801967286822,50,85 Cody Hill,2770,NSW,Australia,8,High Risk
13.0,7,1429.3600000000001,1,3,4,134,8,silver,Female,78,1989-10-01,Health,Mass Customer,1,9.0,32.67010020840282,30,20 Carpenter Parkway,2192,NSW,Australia,9,High Risk
12.0,6,1414.1700000000003,1,3,4,134,8,silver,Male,18,1965-10-14,Telecommunications,Affluent Customer,0,10.0,56.635000240573234,60,9987 Stuart Alley,2766,NSW,Australia,8,High Risk
0.0,6,409.8000000000001,1,3,4,134,8,silver,Female,54,1954-08-16,Health,Affluent Customer,1,13.0,67.79744710806538,70,1369 Morrow Plaza,3046,VIC,Australia,8,High Risk
3.0,6,1273.08,1,3,4,134,8,silver,Female,21,1976-10-02,Retail,Affluent Customer,1,17.0,45.666944770577274,50,502 John Wall Pass,3199,VIC,Australia,7,High Risk
6.0,6,1740.6100000000001,1,3,4,134,8,silver,Male,44,1999-09-29,Entertainment,Mass Customer,0,1.0,22.676739632894773,20,7 Starling Crossing,2570,NSW,Australia,9,High Risk
17.0,7,1553.46,1,3,4,134,8,silver,Female,44,1975-11-05,Health,Affluent Customer,1,6.0,46.575929896897456,50,28634 Nova Circle,3127,VIC,Australia,12,High Risk
16.0,6,1507.2999999999997,1,3,4,134,8,silver,Female,96,1979-07-10,Manufacturing,Mass Customer,0,6.0,42.898920786511894,40,087 Fallview Plaza,4209,QLD,Australia,5,High Risk
12.0,6,795.1399999999998,1,3,4,134,8,silver,Female,20,1969-01-18,Retail,Affluent Customer,0,11.0,53.371415088242934,50,095 Prairieview Circle,3191,VIC,Australia,12,High Risk
2.0,7,1275.2399999999996,1,3,4,134,8,silver,Male,44,1996-07-04,Property,Mass Customer,1,4.0,25.91294571515519,30,690 Glacier Hill Circle,2127,NSW,Australia,10,High Risk
9.0,6,1691.1100000000001,1,3,4,134,8,silver,Female,63,1960-08-03,Property,Mass Customer,1,18.0,61.831547739837426,60,2757 Green Ridge Circle,2567,NSW,Australia,8,High Risk
16.0,6,1767.3899999999999,1,3,4,134,8,silver,Female,33,1966-09-14,Health,Affluent Customer,0,17.0,55.71780139323209,60,329 Glacier Hill Alley,3076,VIC,Australia,8,High Risk
2.0,6,1732.26,1,3,4,134,8,silver,Female,81,1996-11-06,Retail,Mass Customer,0,5.0,25.570707339281626,30,88540 Scoville Plaza,3195,VIC,Australia,9,High Risk
3.0,6,1627.22,1,3,4,134,8,silver,Male,18,1980-05-04,Financial Services,Mass Customer,1,6.0,42.08028659142233,40,718 Colorado Court,2220,NSW,Australia,8,High Risk
14.0,6,1496.7800000000002,1,3,4,134,8,silver,Male,38,1968-06-01,Argiculture,Affluent Customer,0,19.0,54.00387160685728,50,55152 Delaware Park,2151,NSW,Australia,10,High Risk
1.0,4,4283.02,1,4,1,141,6,silver,Female,44,1963-09-06,Manufacturing,High Net Worth,1,15.0,58.7404507289474,60,67 Lerdahl Parkway,4670,QLD,Australia,1,Recent
5.0,4,4594.6900000000005,1,4,1,141,6,silver,Female,88,1978-02-24,Financial Services,Mass Customer,0,15.0,44.270612197013136,40,0 Canary Parkway,2506,NSW,Australia,9,Recent
7.0,4,5068.4400000000005,1,4,1,141,6,silver,Male,56,1988-08-15,Financial Services,High Net Worth,1,13.0,33.79811789528209,30,525 Kedzie Street,4012,QLD,Australia,8,Recent
1.0,4,5034.57,1,4,1,141,6,silver,Female,77,1959-11-17,Manufacturing,Mass Customer,1,12.0,62.543403561654436,60,000 Boyd Center,2160,NSW,Australia,8,Recent
9.0,4,4564.9,1,4,1,141,6,silver,Male,63,1985-05-03,Entertainment,High Net Worth,0,18.0,37.083606303668304,40,69444 Mccormick Junction,2539,NSW,Australia,9,Recent
0.0,4,4609.139999999999,1,4,1,141,6,silver,Female,50,1986-07-15,Retail,Affluent Customer,1,3.0,35.88440303460733,40,4 Huxley Alley,4070,QLD,Australia,8,Recent
3.0,4,4968.78,1,4,1,141,6,silver,Male,19,1980-09-08,Health,Mass Customer,1,22.0,41.73257240153479,40,608 Rutledge Drive,2121,NSW,Australia,11,Recent
9.0,4,4137.780000000001,1,4,1,141,6,silver,Female,97,1977-02-27,Financial Services,Affluent Customer,1,12.0,45.26173453354298,50,09413 Holmberg Terrace,4127,QLD,Australia,3,Recent
14.0,4,4498.339999999999,1,4,1,141,6,silver,Female,2,1958-08-29,Health,Mass Customer,0,6.0,63.76177217976432,60,04 Onsgard Center,2101,NSW,Australia,9,Recent
13.0,4,2124.93,1,4,2,142,7,silver,Female,22,1981-06-09,Financial Services,Mass Customer,0,8.0,40.98238588161994,40,65387 Thackeray Parkway,3197,VIC,Australia,10,Average
6.0,4,2352.28,1,4,2,142,7,silver,Male,94,1993-01-28,Entertainment,Mass Customer,0,1.0,29.34354319491179,30,154 Cambridge Point,3551,VIC,Australia,8,Average
10.0,3,1837.75,1,4,2,142,7,silver,Female,4,1977-12-15,Health,High Net Worth,0,18.0,44.46500359450932,40,30011 Manufacturers Hill,3146,VIC,Australia,9,Average
12.0,4,2669.74,1,4,2,142,7,silver,Female,86,1977-01-14,Retail,Mass Customer,0,15.0,45.38220244185047,50,0386 Mayfield Way,4122,QLD,Australia,7,Average
17.0,4,2306.99,1,4,2,142,7,silver,Male,70,1978-01-03,Manufacturing,Mass Customer,0,18.0,44.41298336137654,40,2827 Fallview Lane,2064,NSW,Australia,9,Average
4.0,4,2755.11,1,4,2,142,7,silver,Male,72,1998-12-24,Argiculture,High Net Worth,0,1.0,23.440615687844566,20,35 Chive Alley,2033,NSW,Australia,10,Average
8.0,4,2589.89,1,4,2,142,7,silver,Male,83,1975-12-29,Manufacturing,High Net Worth,0,11.0,46.42808291852008,50,9554 Artisan Pass,2150,NSW,Australia,10,Average
17.0,3,2548.92,1,4,2,142,7,silver,Female,16,1964-07-08,Property,High Net Worth,1,14.0,57.90265118480892,60,46310 Raven Trail,4220,QLD,Australia,4,Average
11.0,3,2633.95,1,4,2,142,7,silver,Male,18,1961-10-18,IT,Affluent Customer,1,6.0,60.624130749755494,60,02663 Buell Parkway,2519,NSW,Australia,11,Average
11.0,4,2066.0299999999997,1,4,2,142,7,silver,Female,84,1978-03-22,Manufacturing,Mass Customer,1,13.0,44.19942661483144,40,345 Dovetail Avenue,4305,QLD,Australia,5,Average
10.0,4,2641.93,1,4,2,142,7,silver,Female,20,1996-06-03,Health,Mass Customer,0,4.0,25.997820832371833,30,72673 Mayfield Trail,4209,QLD,Australia,6,Average
15.0,4,2109.79,1,4,2,142,7,silver,Female,1,1979-08-14,Financial Services,Mass Customer,1,9.0,42.80309404126729,40,3 Buena Vista Pass,4209,QLD,Australia,5,Average
7.0,4,2156.7200000000003,1,4,2,142,7,silver,Female,15,1959-06-25,Telecommunications,Affluent Customer,1,10.0,62.94040007766777,60,0 American Ash Parkway,3175,VIC,Australia,7,Average
7.0,4,2522.69,1,4,2,142,7,silver,Male,24,1999-07-28,IT,High Net Worth,1,2.0,22.84922777433505,20,367 Talmadge Way,2705,NSW,Australia,1,Average
